surah_id,verse_id,n_letters,abjad_total,text
4,35,86,4776,وإن خفتم شقاق بينهما فابعثوا حكما من أهله وحكما من أهلها إن يريدا إصلاحا يوفق الله بينهما ۗ إن الله كان عليما خبيرا
4,36,151,8469,۞ واعبدوا الله ولا تشركوا به شيئا ۖ وبالوالدين إحسانا وبذي القربى واليتامى والمساكين والجار ذي القربى والجار الجنب والصاحب بالجنب وابن السبيل وما ملكت أيمانكم ۗ إن الله لا يحب من كان مختالا فخورا
4,37,75,6530,الذين يبخلون ويأمرون الناس بالبخل ويكتمون ما آتاهم الله من فضله ۗ وأعتدنا للكافرين عذابا مهينا
4,38,79,4251,والذين ينفقون أموالهم رئاء الناس ولا يؤمنون بالله ولا باليوم الآخر ۗ ومن يكن الشيطان له قرينا فساء قرينا
4,39,65,3111,وماذا عليهم لو آمنوا بالله واليوم الآخر وأنفقوا مما رزقهم الله ۚ وكان الله بهم عليما
4,40,49,6079,إن الله لا يظلم مثقال ذرة ۖ وإن تك حسنة يضاعفها ويؤت من لدنه أجرا عظيما
4,41,35,1984,فكيف إذا جئنا من كل أمة بشهيد وجئنا بك على هؤلاء شهيدا
4,42,58,5106,يومئذ يود الذين كفروا وعصوا الرسول لو تسوى بهم الأرض ولا يكتمون الله حديثا
4,43,184,14438,يا أيها الذين آمنوا لا تقربوا الصلاة وأنتم سكارى حتى تعلموا ما تقولون ولا جنبا إلا عابري سبيل حتى تغتسلوا ۚ وإن كنتم مرضى أو على سفر أو جاء أحد منكم من الغائط أو لامستم النساء فلم تجدوا ماء فتيمموا صعيدا طيبا فامسحوا بوجوهكم وأيديكم ۗ إن الله كان عفوا غفورا
4,44,58,6165,ألم تر إلى الذين أوتوا نصيبا من الكتاب يشترون الضلالة ويريدون أن تضلوا السبيل
4,45,39,1095,والله أعلم بأعدائكم ۚ وكفى بالله وليا وكفى بالله نصيرا
4,46,171,10284,من الذين هادوا يحرفون الكلم عن مواضعه ويقولون سمعنا وعصينا واسمع غير مسمع وراعنا ليا بألسنتهم وطعنا في الدين ۚ ولو أنهم قالوا سمعنا وأطعنا واسمع وانظرنا لكان خيرا لهم وأقوم ولكن لعنهم الله بكفرهم فلا يؤمنون إلا قليلا
4,47,112,5211,يا أيها الذين أوتوا الكتاب آمنوا بما نزلنا مصدقا لما معكم من قبل أن نطمس وجوها فنردها على أدبارها أو نلعنهم كما لعنا أصحاب السبت ۚ وكان أمر الله مفعولا
4,48,64,7723,إن الله لا يغفر أن يشرك به ويغفر ما دون ذلك لمن يشاء ۚ ومن يشرك بالله فقد افترى إثما عظيما
4,49,49,3959,ألم تر إلى الذين يزكون أنفسهم ۚ بل الله يزكي من يشاء ولا يظلمون فتيلا
4,50,37,3683,انظر كيف يفترون على الله الكذب ۖ وكفى به إثما مبينا
4,51,84,7109,ألم تر إلى الذين أوتوا نصيبا من الكتاب يؤمنون بالجبت والطاغوت ويقولون للذين كفروا هؤلاء أهدى من الذين آمنوا سبيلا
4,52,41,2383,أولئك الذين لعنهم الله ۖ ومن يلعن الله فلن تجد له نصيرا
4,53,34,2259,أم لهم نصيب من الملك فإذا لا يؤتون الناس نقيرا
4,54,72,5094,أم يحسدون الناس على ما آتاهم الله من فضله ۖ فقد آتينا آل إبراهيم الكتاب والحكمة وآتيناهم ملكا عظيما
4,55,36,1399,فمنهم من آمن به ومنهم من صد عنه ۚ وكفى بجهنم سعيرا
4,56,92,7077,إن الذين كفروا بآياتنا سوف نصليهم نارا كلما نضجت جلودهم بدلناهم جلودا غيرها ليذوقوا العذاب ۗ إن الله كان عزيزا حكيما
4,57,95,8532,والذين آمنوا وعملوا الصالحات سندخلهم جنات تجري من تحتها الأنهار خالدين فيها أبدا ۖ لهم فيها أزواج مطهرة ۖ وندخلهم ظلا ظليلا
4,58,90,5557,۞ إن الله يأمركم أن تؤدوا الأمانات إلى أهلها وإذا حكمتم بين الناس أن تحكموا بالعدل ۚ إن الله نعما يعظكم به ۗ إن الله كان سميعا بصيرا
4,59,117,8430,يا أيها الذين آمنوا أطيعوا الله وأطيعوا الرسول وأولي الأمر منكم ۖ فإن تنازعتم في شيء فردوه إلى الله والرسول إن كنتم تؤمنون بالله واليوم الآخر ۚ ذلك خير وأحسن تأويلا
4,60,111,7971,ألم تر إلى الذين يزعمون أنهم آمنوا بما أنزل إليك وما أنزل من قبلك يريدون أن يتحاكموا إلى الطاغوت وقد أمروا أن يكفروا به ويريد الشيطان أن يضلهم ضلالا بعيدا
4,61,58,3394,وإذا قيل لهم تعالوا إلى ما أنزل الله وإلى الرسول رأيت المنافقين يصدون عنك صدودا
4,62,64,4108,فكيف إذا أصابتهم مصيبة بما قدمت أيديهم ثم جاءوك يحلفون بالله إن أردنا إلا إحسانا وتوفيقا
4,63,61,5429,أولئك الذين يعلم الله ما في قلوبهم فأعرض عنهم وعظهم وقل لهم في أنفسهم قولا بليغا
4,64,98,8650,وما أرسلنا من رسول إلا ليطاع بإذن الله ۚ ولو أنهم إذ ظلموا أنفسهم جاءوك فاستغفروا الله واستغفر لهم الرسول لوجدوا الله توابا رحيما
4,65,74,4996,فلا وربك لا يؤمنون حتى يحكموك فيما شجر بينهم ثم لا يجدوا في أنفسهم حرجا مما قضيت ويسلموا تسليما
4,66,100,7333,ولو أنا كتبنا عليهم أن اقتلوا أنفسكم أو اخرجوا من دياركم ما فعلوه إلا قليل منهم ۖ ولو أنهم فعلوا ما يوعظون به لكان خيرا لهم وأشد تثبيتا
4,67,24,2643,وإذا لآتيناهم من لدنا أجرا عظيما
4,68,21,1103,ولهديناهم صراطا مستقيما
4,69,86,3690,ومن يطع الله والرسول فأولئك مع الذين أنعم الله عليهم من النبيين والصديقين والشهداء والصالحين ۚ وحسن أولئك رفيقا
4,70,27,2172,ذلك الفضل من الله ۚ وكفى بالله عليما
4,71,46,4979,يا أيها الذين آمنوا خذوا حذركم فانفروا ثبات أو انفروا جميعا
4,72,55,3138,وإن منكم لمن ليبطئن فإن أصابتكم مصيبة قال قد أنعم الله علي إذ لم أكن معهم شهيدا
4,73,70,4810,ولئن أصابكم فضل من الله ليقولن كأن لم تكن بينكم وبينه مودة يا ليتني كنت معهم فأفوز فوزا عظيما
4,74,87,7724,۞ فليقاتل في سبيل الله الذين يشرون الحياة الدنيا بالآخرة ۚ ومن يقاتل في سبيل الله فيقتل أو يغلب فسوف نؤتيه أجرا عظيما
4,75,135,9043,وما لكم لا تقاتلون في سبيل الله والمستضعفين من الرجال والنساء والولدان الذين يقولون ربنا أخرجنا من هذه القرية الظالم أهلها واجعل لنا من لدنك وليا واجعل لنا من لدنك نصيرا
4,76,94,7666,الذين آمنوا يقاتلون في سبيل الله ۖ والذين كفروا يقاتلون في سبيل الطاغوت فقاتلوا أولياء الشيطان ۖ إن كيد الشيطان كان ضعيفا
4,77,184,17388,ألم تر إلى الذين قيل لهم كفوا أيديكم وأقيموا الصلاة وآتوا الزكاة فلما كتب عليهم القتال إذا فريق منهم يخشون الناس كخشية الله أو أشد خشية ۚ وقالوا ربنا لم كتبت علينا القتال لولا أخرتنا إلى أجل قريب ۗ قل متاع الدنيا قليل والآخرة خير لمن اتقى ولا تظلمون فتيلا
4,78,134,7896,أينما تكونوا يدرككم الموت ولو كنتم في بروج مشيدة ۗ وإن تصبهم حسنة يقولوا هذه من عند الله ۖ وإن تصبهم سيئة يقولوا هذه من عندك ۚ قل كل من عند الله ۖ فمال هؤلاء القوم لا يكادون يفقهون حديثا
4,79,66,2627,ما أصابك من حسنة فمن الله ۖ وما أصابك من سيئة فمن نفسك ۚ وأرسلناك للناس رسولا ۚ وكفى بالله شهيدا
4,80,46,3004,من يطع الرسول فقد أطاع الله ۖ ومن تولى فما أرسلناك عليهم حفيظا
4,81,94,7850,ويقولون طاعة فإذا برزوا من عندك بيت طائفة منهم غير الذي تقول ۖ والله يكتب ما يبيتون ۖ فأعرض عنهم وتوكل على الله ۚ وكفى بالله وكيلا
4,82,54,4756,أفلا يتدبرون القرآن ۚ ولو كان من عند غير الله لوجدوا فيه اختلافا كثيرا
4,83,122,8934,وإذا جاءهم أمر من الأمن أو الخوف أذاعوا به ۖ ولو ردوه إلى الرسول وإلى أولي الأمر منهم لعلمه الذين يستنبطونه منهم ۗ ولولا فضل الله عليكم ورحمته لاتبعتم الشيطان إلا قليلا
4,84,79,5682,فقاتل في سبيل الله لا تكلف إلا نفسك ۚ وحرض المؤمنين ۖ عسى الله أن يكف بأس الذين كفروا ۚ والله أشد بأسا وأشد تنكيلا
4,85,70,4054,من يشفع شفاعة حسنة يكن له نصيب منها ۖ ومن يشفع شفاعة سيئة يكن له كفل منها ۗ وكان الله على كل شيء مقيتا
4,86,50,2866,وإذا حييتم بتحية فحيوا بأحسن منها أو ردوها ۗ إن الله كان على كل شيء حسيبا
4,87,55,2012,الله لا إله إلا هو ۚ ليجمعنكم إلى يوم القيامة لا ريب فيه ۗ ومن أصدق من الله حديثا
