surah,verse,fasila_2char,fasila_3char,ends_in_letter
68,20,يم,ريم,م
68,21,ين,حين,ن
68,22,ين,مين,ن
68,23,ون,تون,ن
68,24,ين,كين,ن
68,25,ين,رين,ن
68,26,ون,لون,ن
68,27,ون,مون,ن
68,28,ون,حون,ن
68,29,ين,مين,ن
68,30,ون,مون,ن
68,31,ين,غين,ن
68,32,ون,بون,ن
68,33,ون,مون,ن
68,34,يم,عيم,م
68,35,ين,مين,ن
68,36,ون,مون,ن
68,37,ون,سون,ن
68,38,ون,رون,ن
68,39,ون,مون,ن
68,40,يم,عيم,م
68,41,ين,قين,ن
68,42,ون,عون,ن
68,43,ون,مون,ن
68,44,ون,مون,ن
68,45,ين,تين,ن
68,46,ون,لون,ن
68,47,ون,بون,ن
68,48,وم,ظوم,م
68,49,وم,موم,م
68,50,ين,حين,ن
68,51,ون,نون,ن
68,52,ين,مين,ن
69,1,قه,اقه,ه
69,2,قه,اقه,ه
69,3,قه,اقه,ه
69,4,عه,رعه,ه
69,5,يه,غيه,ه
69,6,يه,تيه,ه
69,7,يه,ويه,ه
69,8,يه,قيه,ه
69,9,يه,طيه,ه
69,10,يه,بيه,ه
69,11,يه,ريه,ه
69,12,يه,عيه,ه
69,13,ده,حده,ه
69,14,ده,حده,ه
69,15,عه,قعه,ه
69,16,يه,هيه,ه
69,17,يه,نيه,ه
69,18,يه,فيه,ه
69,19,يه,بيه,ه
69,20,يه,بيه,ه
69,21,يه,ضيه,ه
69,22,يه,ليه,ه
69,23,يه,نيه,ه
69,24,يه,ليه,ه
69,25,يه,بيه,ه
69,26,يه,بيه,ه
69,27,يه,ضيه,ه
69,28,يه,ليه,ه
69,29,يه,نيه,ه
69,30,وه,لوه,ه
69,31,وه,لوه,ه
69,32,وه,كوه,ه
69,33,يم,ظيم,م
69,34,ين,كين,ن
69,35,يم,ميم,م
69,36,ين,لين,ن
69,37,ون,طون,ن
69,38,ون,رون,ن
69,39,ون,رون,ن
69,40,يم,ريم,م
69,41,ون,نون,ن
69,42,ون,رون,ن
69,43,ين,مين,ن
69,44,يل,ويل,ل
69,45,ين,مين,ن
69,46,ين,تين,ن
69,47,ين,زين,ن
69,48,ين,قين,ن
69,49,ين,بين,ن
69,50,ين,رين,ن
69,51,ين,قين,ن
69,52,يم,ظيم,م
70,1,قع,اقع,ع
70,2,فع,افع,ع
70,3,رج,ارج,ج
70,4,نه,سنه,ه
70,5,لا,يلا,ا
70,6,دا,يدا,ا
70,7,با,يبا,ا
70,8,هل,مهل,ل
70,9,هن,عهن,ن
70,10,ما,يما,ا
70,11,يه,نيه,ه
70,12,يه,خيه,ه
70,13,يه,ويه,ه
70,14,يه,جيه,ه
70,15,ظا,لظا,ا
70,16,وا,شوا,ا
70,17,لا,ولا,ا
70,18,عا,وعا,ا
70,19,عا,وعا,ا
70,20,عا,وعا,ا
70,21,عا,وعا,ا
70,22,ين,لين,ن
70,23,ون,مون,ن
70,24,وم,لوم,م
70,25,وم,روم,م
70,26,ين,دين,ن
70,27,ون,قون,ن
70,28,ون,مون,ن
70,29,ون,ظون,ن
70,30,ين,مين,ن
70,31,ون,دون,ن
70,32,ون,عون,ن
70,33,ون,مون,ن
70,34,ون,ظون,ن
70,35,ون,مون,ن
70,36,ين,عين,ن
70,37,ين,زين,ن
70,38,يم,عيم,م
70,39,ون,مون,ن
70,40,ون,رون,ن
70,41,ين,قين,ن
70,42,ون,دون,ن
70,43,ون,ضون,ن
70,44,ون,دون,ن
71,1,يم,ليم,م
71,2,ين,بين,ن
71,3,ون,عون,ن
71,4,ون,مون,ن
71,5,را,ارا,ا
71,6,را,ارا,ا
71,7,را,ارا,ا
71,8,را,ارا,ا
71,9,را,ارا,ا
71,10,را,ارا,ا
71,11,را,ارا,ا
71,12,را,هرا,ا
71,13,را,ارا,ا
71,14,را,ارا,ا
71,15,قا,اقا,ا
71,16,جا,اجا,ا
71,17,تا,اتا,ا
71,18,جا,اجا,ا
71,19,طا,اطا,ا
71,20,جا,اجا,ا
71,21,را,ارا,ا
71,22,را,ارا,ا
71,23,را,سرا,ا
71,24,لا,للا,ا
71,25,را,ارا,ا
71,26,را,ارا,ا
71,27,را,ارا,ا
71,28,را,ارا,ا
72,1,با,جبا,ا
72,2,دا,حدا,ا
72,3,دا,لدا,ا
72,4,طا,ططا,ا
72,5,با,ذبا,ا
72,6,قا,هقا,ا
72,7,دا,حدا,ا
72,8,با,هبا,ا
72,9,دا,صدا,ا
72,10,دا,شدا,ا
72,11,دا,ددا,ا
72,12,با,ربا,ا
72,13,قا,هقا,ا
72,14,دا,شدا,ا
72,15,با,طبا,ا
72,16,قا,دقا,ا
72,17,دا,عدا,ا
72,18,دا,حدا,ا
72,19,دا,بدا,ا
72,20,دا,حدا,ا
72,21,دا,شدا,ا
72,22,دا,حدا,ا
72,23,دا,بدا,ا
72,24,دا,ددا,ا
72,25,دا,مدا,ا
72,26,دا,حدا,ا
72,27,دا,صدا,ا
72,28,دا,ددا,ا
73,1,مل,زمل,ل
73,2,لا,يلا,ا
73,3,لا,يلا,ا
73,4,لا,يلا,ا
73,5,لا,يلا,ا
73,6,لا,يلا,ا
73,7,لا,يلا,ا
73,8,لا,يلا,ا
73,9,لا,يلا,ا
73,10,لا,يلا,ا
73,11,لا,يلا,ا
73,12,ما,يما,ا
73,13,ما,يما,ا
73,14,لا,يلا,ا
73,15,لا,ولا,ا
73,16,لا,يلا,ا
73,17,با,يبا,ا
73,18,لا,ولا,ا
73,19,لا,يلا,ا
73,20,يم,حيم,م
74,1,ثر,دثر,ر
74,2,ذر,نذر,ر
74,3,بر,كبر,ر
74,4,هر,طهر,ر
74,5,جر,هجر,ر
74,6,ثر,كثر,ر
74,7,بر,صبر,ر
74,8,ور,قور,ر
74,9,ير,سير,ر
74,10,ير,سير,ر
74,11,دا,يدا,ا
74,12,دا,ودا,ا
74,13,دا,ودا,ا
74,14,دا,يدا,ا
74,15,يد,زيد,د
74,16,دا,يدا,ا
74,17,دا,ودا,ا
74,18,در,قدر,ر
74,19,در,قدر,ر
74,20,در,قدر,ر
74,21,ظر,نظر,ر
74,22,سر,بسر,ر
74,23,بر,كبر,ر
74,24,ثر,وثر,ر
74,25,شر,بشر,ر
74,26,قر,سقر,ر
74,27,قر,سقر,ر
74,28,ذر,تذر,ر
74,29,شر,بشر,ر
74,30,شر,عشر,ر
74,31,شر,بشر,ر
74,32,مر,قمر,ر
74,33,بر,دبر,ر
74,34,فر,سفر,ر
74,35,بر,كبر,ر
74,36,شر,بشر,ر
74,37,خر,اخر,ر
74,38,نه,ينه,ه
74,39,ين,مين,ن
74,40,ون,لون,ن
74,41,ين,مين,ن
74,42,قر,سقر,ر
74,43,ين,لين,ن
74,44,ين,كين,ن
74,45,ين,ضين,ن
74,46,ين,دين,ن
74,47,ين,قين,ن
74,48,ين,عين,ن
74,49,ين,ضين,ن
74,50,ره,فره,ه
74,51,ره,وره,ه
74,52,ره,شره,ه
74,53,ره,خره,ه
74,54,ره,كره,ه
74,55,ره,كره,ه
74,56,ره,فره,ه
75,1,مه,يمه,ه
75,2,مه,امه,ه
75,3,مه,امه,ه
75,4,نه,انه,ه
75,5,مه,امه,ه
75,6,مه,يمه,ه
75,7,صر,بصر,ر
75,8,مر,قمر,ر
75,9,مر,قمر,ر
75,10,فر,مفر,ر
75,11,زر,وزر,ر
75,12,قر,تقر,ر
75,13,خر,اخر,ر
75,14,ره,يره,ه
75,15,ره,يره,ه
75,16,به,به,ه
75,17,نه,انه,ه
75,18,نه,انه,ه
75,19,نه,انه,ه
75,20,له,جله,ه
75,21,ره,خره,ه
75,22,ره,ضره,ه
75,23,ره,ظره,ه
75,24,ره,سره,ه
75,25,ره,قره,ه
75,26,قي,اقي,ي
75,27,اق,راق,ق
75,28,اق,راق,ق
75,29,اق,ساق,ق
75,30,اق,ساق,ق
75,31,لا,صلا,ا
75,32,لا,ولا,ا
75,33,طا,مطا,ا
75,34,لا,ولا,ا
75,35,لا,ولا,ا
75,36,دا,سدا,ا
75,37,نا,منا,ا
75,38,وا,سوا,ا
75,39,ثا,نثا,ا
75,40,تا,وتا,ا
76,1,را,ورا,ا
76,2,را,يرا,ا
76,3,را,ورا,ا
76,4,را,يرا,ا
76,5,را,ورا,ا
76,6,را,يرا,ا
76,7,را,يرا,ا
76,8,را,يرا,ا
76,9,را,ورا,ا
76,10,را,يرا,ا
76,11,را,ورا,ا
76,12,را,يرا,ا
76,13,را,يرا,ا
76,14,لا,يلا,ا
76,15,را,يرا,ا
76,16,را,يرا,ا
76,17,لا,يلا,ا
76,18,لا,يلا,ا
76,19,را,ورا,ا
76,20,را,يرا,ا
76,21,را,ورا,ا
76,22,را,ورا,ا
76,23,لا,يلا,ا
76,24,را,ورا,ا
76,25,لا,يلا,ا
76,26,لا,يلا,ا
76,27,لا,يلا,ا
76,28,لا,يلا,ا
76,29,لا,يلا,ا
76,30,ما,يما,ا
76,31,ما,يما,ا
77,1,فا,رفا,ا
77,2,فا,صفا,ا
77,3,را,شرا,ا
77,4,قا,رقا,ا
77,5,را,كرا,ا
77,6,را,ذرا,ا
77,7,قع,وقع,ع
77,8,ست,مست,ت
77,9,جت,رجت,ت
77,10,فت,سفت,ت
77,11,تت,قتت,ت
77,12,لت,جلت,ت
77,13,صل,فصل,ل
77,14,صل,فصل,ل
77,15,ين,بين,ن
77,16,ين,لين,ن
77,17,ين,رين,ن
77,18,ين,مين,ن
77,19,ين,بين,ن
77,20,ين,هين,ن
77,21,ين,كين,ن
77,22,وم,لوم,م
77,23,ون,رون,ن
77,24,ين,بين,ن
77,25,تا,اتا,ا
77,26,تا,وتا,ا
77,27,تا,اتا,ا
77,28,ين,بين,ن
77,29,ون,بون,ن
77,30,عب,شعب,ب
77,31,هب,لهب,ب
77,32,صر,قصر,ر
77,33,فر,صفر,ر
77,34,ين,بين,ن
77,35,ون,قون,ن
77,36,ون,رون,ن
77,37,ين,بين,ن
77,38,ين,لين,ن
77,39,ون,دون,ن
77,40,ين,بين,ن
77,41,ون,يون,ن
77,42,ون,هون,ن
77,43,ون,لون,ن
77,44,ين,نين,ن
77,45,ين,بين,ن
77,46,ون,مون,ن
77,47,ين,بين,ن
77,48,ون,عون,ن
77,49,ين,بين,ن
77,50,ون,نون,ن
78,1,ون,لون,ن
78,2,يم,ظيم,م
78,3,ون,فون,ن
78,4,ون,مون,ن
78,5,ون,مون,ن
78,6,دا,هدا,ا
78,7,دا,ادا,ا
78,8,جا,وجا,ا
78,9,تا,اتا,ا
78,10,سا,اسا,ا
78,11,شا,اشا,ا
78,12,دا,ادا,ا
78,13,جا,اجا,ا
78,14,جا,اجا,ا
78,15,تا,اتا,ا
78,16,فا,افا,ا
78,17,تا,قتا,ا
78,18,جا,اجا,ا
78,19,با,وبا,ا
78,20,با,ابا,ا
78,21,دا,ادا,ا
78,22,با,ابا,ا
78,23,با,ابا,ا
78,24,با,ابا,ا
78,25,قا,اقا,ا
78,26,قا,اقا,ا
78,27,با,ابا,ا
78,28,با,ابا,ا
78,29,با,تبا,ا
78,30,با,ابا,ا
78,31,زا,ازا,ا
78,32,با,نبا,ا
78,33,با,ابا,ا
78,34,قا,اقا,ا
78,35,با,ذبا,ا
78,36,با,ابا,ا
78,37,با,ابا,ا
78,38,با,ابا,ا
78,39,با,ابا,ا
78,40,با,ربا,ا
79,1,قا,رقا,ا
79,2,طا,شطا,ا
79,3,حا,بحا,ا
79,4,قا,بقا,ا
79,5,را,مرا,ا
79,6,فه,جفه,ه
79,7,فه,دفه,ه
79,8,فه,جفه,ه
79,9,عه,شعه,ه
79,10,ره,فره,ه
79,11,ره,خره,ه
79,12,ره,سره,ه
79,13,ده,حده,ه
79,14,ره,هره,ه
79,15,سا,وسا,ا
79,16,وا,طوا,ا
79,17,غا,طغا,ا
79,18,كا,زكا,ا
79,19,شا,خشا,ا
79,20,را,برا,ا
79,21,صا,عصا,ا
79,22,عا,سعا,ا
79,23,دا,ادا,ا
79,24,لا,علا,ا
79,25,لا,ولا,ا
79,26,شا,خشا,ا
79,27,ها,اها,ا
79,28,ها,اها,ا
79,29,ها,اها,ا
79,30,ها,اها,ا
79,31,ها,اها,ا
79,32,ها,اها,ا
79,33,كم,مكم,م
79,34,را,برا,ا
79,35,عا,سعا,ا
79,36,را,يرا,ا
79,37,غا,طغا,ا
79,38,يا,نيا,ا
79,39,وا,اوا,ا
79,40,وا,هوا,ا
79,41,وا,اوا,ا
79,42,ها,اها,ا
79,43,ها,اها,ا
79,44,ها,اها,ا
79,45,ها,اها,ا
79,46,ها,اها,ا
80,1,لا,ولا,ا
80,2,ما,عما,ا
80,3,كا,زكا,ا
80,4,را,كرا,ا
80,5,نا,غنا,ا
80,6,دا,صدا,ا
80,7,كا,زكا,ا
80,8,عا,سعا,ا
80,9,شا,خشا,ا
80,10,ها,لها,ا
80,11,ره,كره,ه
80,12,ره,كره,ه
80,13,مه,رمه,ه
80,14,ره,هره,ه
80,15,ره,فره,ه
80,16,ره,رره,ه
80,17,ره,فره,ه
80,18,قه,لقه,ه
80,19,ره,دره,ه
80,20,ره,سره,ه
80,21,ره,بره,ه
80,22,ره,شره,ه
80,23,ره,مره,ه
80,24,مه,امه,ه
80,25,با,صبا,ا
80,26,قا,شقا,ا
80,27,با,حبا,ا
80,28,با,ضبا,ا
80,29,لا,خلا,ا
80,30,با,لبا,ا
80,31,با,ابا,ا
80,32,كم,مكم,م
80,33,خه,اخه,ه
80,34,يه,خيه,ه
80,35,يه,بيه,ه
80,36,يه,نيه,ه
80,37,يه,نيه,ه
80,38,ره,فره,ه
80,39,ره,شره,ه
80,40,ره,بره,ه
80,41,ره,تره,ه
80,42,ره,جره,ه
81,1,رت,ورت,ت
81,2,رت,درت,ت
81,3,رت,يرت,ت
81,4,لت,طلت,ت
81,5,رت,شرت,ت
81,6,رت,جرت,ت
81,7,جت,وجت,ت
81,8,لت,يلت,ت
81,9,لت,تلت,ت
81,10,رت,شرت,ت
81,11,طت,شطت,ت
81,12,رت,عرت,ت
81,13,فت,لفت,ت
81,14,رت,ضرت,ت
81,15,نس,خنس,س
81,16,نس,كنس,س
81,17,عس,سعس,س
81,18,فس,نفس,س
81,19,يم,ريم,م
81,20,ين,كين,ن
81,21,ين,مين,ن
81,22,ون,نون,ن
81,23,ين,بين,ن
81,24,ين,نين,ن
81,25,يم,جيم,م
81,26,ون,بون,ن
81,27,ين,مين,ن
81,28,يم,قيم,م
81,29,ين,مين,ن
82,1,رت,طرت,ت
82,2,رت,ثرت,ت
82,3,رت,جرت,ت
82,4,رت,ثرت,ت
82,5,رت,خرت,ت
82,6,يم,ريم,م
82,7,لك,دلك,ك
82,8,بك,كبك,ك
82,9,ين,دين,ن
82,10,ين,ظين,ن
82,11,ين,بين,ن
82,12,ون,لون,ن
82,13,يم,عيم,م
82,14,يم,حيم,م
82,15,ين,دين,ن
82,16,ين,بين,ن
82,17,ين,دين,ن
82,18,ين,دين,ن
82,19,له,لله,ه
83,1,ين,فين,ن
83,2,ون,فون,ن
83,3,ون,رون,ن
83,4,ون,ثون,ن
83,5,يم,ظيم,م
83,6,ين,مين,ن
83,7,ين,جين,ن
83,8,ين,جين,ن
83,9,وم,قوم,م
83,10,ين,بين,ن
83,11,ين,دين,ن
83,12,يم,ثيم,م
83,13,ين,لين,ن
83,14,ون,بون,ن
83,15,ون,بون,ن
83,16,يم,حيم,م
83,17,ون,بون,ن
83,18,ين,يين,ن
83,19,ون,يون,ن
83,20,وم,قوم,م
83,21,ون,بون,ن
83,22,يم,عيم,م
83,23,ون,رون,ن
83,24,يم,عيم,م
83,25,وم,توم,م
83,26,ون,سون,ن
83,27,يم,نيم,م
83,28,ون,بون,ن
83,29,ون,كون,ن
83,30,ون,زون,ن
83,31,ين,هين,ن
83,32,ون,لون,ن
83,33,ين,ظين,ن
83,34,ون,كون,ن
83,35,ون,رون,ن
83,36,ون,لون,ن
84,1,قت,شقت,ت
84,2,قت,حقت,ت
84,3,دت,مدت,ت
84,4,لت,خلت,ت
84,5,قت,حقت,ت
84,6,يه,قيه,ه
84,7,نه,ينه,ه
84,8,را,يرا,ا
84,9,را,ورا,ا
84,10,ره,هره,ه
84,11,را,ورا,ا
84,12,را,يرا,ا
84,13,را,ورا,ا
84,14,ور,حور,ر
84,15,را,يرا,ا
84,16,فق,شفق,ق
84,17,سق,وسق,ق
84,18,سق,تسق,ق
84,19,بق,طبق,ق
84,20,ون,نون,ن
84,21,ون,دون,ن
84,22,ون,بون,ن
84,23,ون,عون,ن
84,24,يم,ليم,م
84,25,ون,نون,ن
85,1,وج,روج,ج
85,2,ود,عود,د
85,3,ود,هود,د
85,4,ود,دود,د
85,5,ود,قود,د
85,6,ود,عود,د
85,7,ود,هود,د
85,8,يد,ميد,د
85,9,يد,هيد,د
85,10,يق,ريق,ق
85,11,ير,بير,ر
85,12,يد,ديد,د
85,13,يد,عيد,د
85,14,ود,دود,د
85,15,يد,جيد,د
85,16,يد,ريد,د
85,17,ود,نود,د
85,18,ود,مود,د
85,19,يب,ذيب,ب
85,20,يط,حيط,ط
85,21,يد,جيد,د
85,22,وظ,فوظ,ظ
86,1,رق,ارق,ق
86,2,رق,ارق,ق
86,3,قب,اقب,ب
86,4,فظ,افظ,ظ
86,5,لق,خلق,ق
86,6,فق,افق,ق
86,7,يب,ايب,ب
86,8,در,ادر,ر
86,9,ير,اير,ر
86,10,صر,اصر,ر
86,11,جع,رجع,ع
86,12,دع,صدع,ع
86,13,صل,فصل,ل
86,14,زل,هزل,ل
86,15,دا,يدا,ا
86,16,دا,يدا,ا
86,17,دا,يدا,ا
87,1,لا,علا,ا
87,2,وا,سوا,ا
87,3,دا,هدا,ا
87,4,عا,رعا,ا
87,5,وا,حوا,ا
87,6,سا,نسا,ا
87,7,فا,خفا,ا
87,8,را,سرا,ا
87,9,را,كرا,ا
87,10,شا,خشا,ا
87,11,قا,شقا,ا
87,12,را,برا,ا
87,13,يا,حيا,ا
87,14,كا,زكا,ا
87,15,لا,صلا,ا
87,16,يا,نيا,ا
87,17,قا,بقا,ا
87,18,لا,ولا,ا
87,19,سا,وسا,ا
88,1,يه,شيه,ه
88,2,عه,شعه,ه
88,3,به,صبه,ه
88,4,يه,ميه,ه
88,5,يه,نيه,ه
88,6,يع,ريع,ع
88,7,وع,جوع,ع
88,8,مه,عمه,ه
88,9,يه,ضيه,ه
88,10,يه,ليه,ه
88,11,يه,غيه,ه
88,12,يه,ريه,ه
88,13,عه,وعه,ه
88,14,عه,وعه,ه
88,15,فه,وفه,ه
88,16,ثه,وثه,ه
88,17,قت,لقت,ت
88,18,عت,فعت,ت
88,19,بت,صبت,ت
88,20,حت,طحت,ت
88,21,كر,ذكر,ر
88,22,طر,يطر,ر
88,23,فر,كفر,ر
88,24,بر,كبر,ر
88,25,هم,بهم,م
88,26,هم,بهم,م
89,1,جر,فجر,ر
89,2,شر,عشر,ر
89,3,تر,وتر,ر
89,4,سر,يسر,ر
89,5,جر,حجر,ر
89,6,اد,عاد,د
89,7,اد,ماد,د
89,8,لد,بلد,د
89,9,اد,واد,د
89,10,اد,تاد,د
89,11,لد,بلد,د
89,12,اد,ساد,د
89,13,اب,ذاب,ب
89,14,اد,صاد,د
89,15,من,رمن,ن
89,16,نن,هنن,ن
89,17,يم,تيم,م
89,18,ين,كين,ن
89,19,ما,لما,ا
89,20,ما,جما,ا
89,21,كا,دكا,ا
89,22,فا,صفا,ا
89,23,را,كرا,ا
89,24,تي,اتي,ي
89,25,حد,احد,د
89,26,حد,احد,د
89,27,نه,ينه,ه
89,28,يه,ضيه,ه
89,29,دي,بدي,ي
89,30,تي,نتي,ي
90,1,لد,بلد,د
90,2,لد,بلد,د
90,3,لد,ولد,د
90,4,بد,كبد,د
90,5,حد,احد,د
90,6,دا,بدا,ا
90,7,حد,احد,د
90,8,ين,نين,ن
90,9,ين,تين,ن
90,10,ين,دين,ن
90,11,به,قبه,ه
90,12,به,قبه,ه
90,13,به,قبه,ه
90,14,به,غبه,ه
90,15,به,ربه,ه
90,16,به,ربه,ه
90,17,مه,حمه,ه
90,18,نه,منه,ه
90,19,مه,شمه,ه
90,20,ده,صده,ه
91,1,ها,اها,ا
91,2,ها,اها,ا
91,3,ها,اها,ا
91,4,ها,اها,ا
91,5,ها,اها,ا
91,6,ها,اها,ا
91,7,ها,اها,ا
91,8,ها,اها,ا
91,9,ها,اها,ا
91,10,ها,اها,ا
91,11,ها,اها,ا
91,12,ها,اها,ا
91,13,ها,يها,ا
91,14,ها,اها,ا
91,15,ها,بها,ا
92,1,شا,غشا,ا
92,2,لا,جلا,ا
92,3,ثا,نثا,ا
92,4,تا,شتا,ا
92,5,قا,تقا,ا
92,6,نا,سنا,ا
92,7,را,سرا,ا
92,8,نا,غنا,ا
92,9,نا,سنا,ا
92,10,را,سرا,ا
92,11,دا,ردا,ا
92,12,دا,هدا,ا
92,13,لا,ولا,ا
92,14,ظا,لظا,ا
92,15,قا,شقا,ا
92,16,لا,ولا,ا
92,17,قا,تقا,ا
92,18,كا,زكا,ا
92,19,زا,جزا,ا
92,20,لا,علا,ا
92,21,ضا,رضا,ا
93,1,حا,ضحا,ا
93,2,جا,سجا,ا
93,3,لا,قلا,ا
93,4,لا,ولا,ا
93,5,ضا,رضا,ا
93,6,وا,اوا,ا
93,7,دا,هدا,ا
93,8,نا,غنا,ا
93,9,هر,قهر,ر
93,10,هر,نهر,ر
93,11,دث,حدث,ث
94,1,رك,درك,ك
94,2,رك,زرك,ك
94,3,رك,هرك,ك
94,4,رك,كرك,ك
94,5,را,سرا,ا
94,6,را,سرا,ا
94,7,صب,نصب,ب
94,8,غب,رغب,ب
95,1,ون,تون,ن
95,2,ين,نين,ن
95,3,ين,مين,ن
95,4,يم,ويم,م
95,5,ين,لين,ن
95,6,ون,نون,ن
95,7,ين,دين,ن
95,8,ين,مين,ن
96,1,لق,خلق,ق
96,2,لق,علق,ق
96,3,رم,كرم,م
96,4,لم,قلم,م
96,5,لم,علم,م
96,6,غا,طغا,ا
96,7,نا,غنا,ا
96,8,عا,جعا,ا
96,9,ها,نها,ا
96,10,لا,صلا,ا
96,11,دا,هدا,ا
96,12,وا,قوا,ا
96,13,لا,ولا,ا
96,14,را,يرا,ا
96,15,يه,صيه,ه
96,16,يه,طيه,ه
96,17,يه,ديه,ه
96,18,يه,نيه,ه
96,19,رب,ترب,ب
97,1,در,قدر,ر
97,2,در,قدر,ر
97,3,هر,شهر,ر
97,4,مر,امر,ر
97,5,جر,فجر,ر
98,1,نه,ينه,ه
98,2,ره,هره,ه
98,3,مه,يمه,ه
98,4,نه,ينه,ه
98,5,مه,يمه,ه
98,6,يه,ريه,ه
98,7,يه,ريه,ه
98,8,به,ربه,ه
99,1,ها,لها,ا
99,2,ها,لها,ا
99,3,ها,لها,ا
99,4,ها,رها,ا
99,5,ها,لها,ا
99,6,هم,لهم,م
99,7,ره,يره,ه
99,8,ره,يره,ه
100,1,حا,بحا,ا
100,2,حا,دحا,ا
100,3,حا,بحا,ا
100,4,عا,قعا,ا
100,5,عا,معا,ا
100,6,ود,نود,د
100,7,يد,هيد,د
100,8,يد,ديد,د
100,9,ور,بور,ر
100,10,ور,دور,ر
100,11,ير,بير,ر
101,1,عه,رعه,ه
101,2,عه,رعه,ه
101,3,عه,رعه,ه
101,4,وث,ثوث,ث
101,5,وش,فوش,ش
101,6,نه,ينه,ه
101,7,يه,ضيه,ه
101,8,نه,ينه,ه
101,9,يه,ويه,ه
101,10,يه,هيه,ه
101,11,يه,ميه,ه
102,1,ثر,اثر,ر
102,2,بر,ابر,ر
102,3,ون,مون,ن
102,4,ون,مون,ن
102,5,ين,قين,ن
102,6,يم,حيم,م
102,7,ين,قين,ن
102,8,يم,عيم,م
103,1,صر,عصر,ر
103,2,سر,خسر,ر
103,3,بر,صبر,ر
104,1,زه,مزه,ه
104,2,ده,دده,ه
104,3,ده,لده,ه
104,4,مه,طمه,ه
104,5,مه,طمه,ه
104,6,ده,قده,ه
104,7,ده,فده,ه
104,8,ده,صده,ه
104,9,ده,دده,ه
105,1,يل,فيل,ل
105,2,يل,ليل,ل
105,3,يل,بيل,ل
105,4,يل,جيل,ل
105,5,ول,كول,ل
106,1,يش,ريش,ش
106,2,يف,صيف,ف
106,3,يت,بيت,ت
106,4,وف,خوف,ف
107,1,ين,دين,ن
107,2,يم,تيم,م
107,3,ين,كين,ن
107,4,ين,لين,ن
107,5,ون,هون,ن
107,6,ون,ءون,ن
107,7,ون,عون,ن
108,1,ثر,وثر,ر
108,2,حر,نحر,ر
108,3,تر,بتر,ر
109,1,ون,رون,ن
109,2,ون,دون,ن
109,3,بد,عبد,د
109,4,تم,دتم,م
109,5,بد,عبد,د
109,6,ين,دين,ن
110,1,تح,فتح,ح
110,2,جا,اجا,ا
110,3,با,ابا,ا
111,1,تب,وتب,ب
111,2,سب,كسب,ب
111,3,هب,لهب,ب
111,4,طب,حطب,ب
111,5,سد,مسد,د
112,1,حد,احد,د
112,2,مد,صمد,د
112,3,لد,ولد,د
112,4,حد,احد,د
113,1,لق,فلق,ق
113,2,لق,خلق,ق
113,3,قب,وقب,ب
113,4,قد,عقد,د
113,5,سد,حسد,د
114,1,اس,ناس,س
114,2,اس,ناس,س
114,3,اس,ناس,س
114,4,اس,ناس,س
114,5,اس,ناس,س
114,6,اس,ناس,س
