perm_index,abs_tau,signed_tau,adj_matches
3448,0.082751,0.082751,2
3449,0.042385,-0.042385,1
3450,0.022823,-0.022823,1
3451,0.052632,-0.052632,1
3452,0.020649,0.020649,3
3453,0.077783,-0.077783,1
3454,0.021580,0.021580,5
3455,0.005434,0.005434,3
3456,0.017544,0.017544,1
3457,0.040211,-0.040211,5
3458,0.060084,0.060084,2
3459,0.086477,0.086477,0
3460,0.005434,0.005434,2
3461,0.092066,0.092066,2
3462,0.065984,-0.065984,2
3463,0.014749,-0.014749,2
3464,0.018165,0.018165,1
3465,0.003571,-0.003571,3
3466,0.022823,-0.022823,3
3467,0.061947,-0.061947,2
3468,0.152306,0.152306,3
3469,0.005744,-0.005744,1
3470,0.051079,-0.051079,4
3471,0.120012,-0.120012,6
3472,0.009471,0.009471,2
3473,0.053874,0.053874,2
3474,0.022202,0.022202,0
3475,0.043316,0.043316,3
3476,0.038659,-0.038659,1
3477,0.072194,-0.072194,1
3478,0.181494,-0.181494,1
3479,0.044869,-0.044869,4
3480,0.047663,0.047663,4
3481,0.010092,0.010092,2
3482,0.017854,0.017854,1
3483,0.074678,0.074678,0
3484,0.034001,0.034001,1
3485,0.026549,-0.026549,1
3486,0.034622,0.034622,1
3487,0.037417,0.037417,3
3488,0.073436,0.073436,2
3489,0.052321,0.052321,1
3490,0.008539,-0.008539,2
3491,0.059463,-0.059463,2
3492,0.020028,0.020028,2
3493,0.065052,0.065052,2
3494,0.042385,0.042385,3
3495,0.111008,0.111008,0
3496,0.063499,0.063499,2
3497,0.005744,-0.005744,7
3498,0.069710,-0.069710,3
3499,0.065984,-0.065984,2
3500,0.006986,0.006986,3
3501,0.125602,-0.125602,2
3502,0.029033,-0.029033,1
3503,0.088961,-0.088961,1
3504,0.014439,0.014439,1
3505,0.056358,-0.056358,2
3506,0.089893,-0.089893,2
3507,0.068468,0.068468,3
3508,0.009160,0.009160,3
3509,0.009781,-0.009781,2
3510,0.037417,0.037417,2
3511,0.019717,-0.019717,2
3512,0.011334,0.011334,1
3513,0.076230,-0.076230,0
3514,0.002639,-0.002639,1
3515,0.090824,-0.090824,0
3516,0.023754,0.023754,2
3517,0.086477,-0.086477,1
3518,0.044869,0.044869,2
3519,0.016923,-0.016923,4
3520,0.018165,-0.018165,4
3521,0.008229,-0.008229,1
3522,0.007297,-0.007297,3
3523,0.042695,-0.042695,0
3524,0.118770,-0.118770,4
3525,0.127465,-0.127465,2
3526,0.119702,0.119702,3
3527,0.041453,-0.041453,0
3528,0.053253,-0.053253,1
3529,0.056047,0.056047,3
3530,0.006676,-0.006676,1
3531,0.003881,-0.003881,0
3532,0.052942,-0.052942,2
3533,0.056668,-0.056668,3
3534,0.002329,0.002329,1
3535,0.125602,-0.125602,0
3536,0.030896,-0.030896,3
3537,0.070641,0.070641,1
3538,0.097966,-0.097966,2
3539,0.095793,0.095793,3
3540,0.020649,0.020649,0
3541,0.052942,-0.052942,3
3542,0.003571,-0.003571,1
3543,0.018165,0.018165,3
3544,0.023133,-0.023133,1
3545,0.074367,0.074367,2
3546,0.079957,0.079957,2
3547,0.059773,0.059773,1
3548,0.067847,-0.067847,3
3549,0.093308,-0.093308,1
3550,0.040522,0.040522,1
3551,0.053874,0.053874,4
3552,0.019407,-0.019407,1
3553,0.003881,0.003881,3
3554,0.083993,0.083993,1
3555,0.015681,0.015681,1
3556,0.053253,0.053253,3
3557,0.000155,0.000155,1
3558,0.006676,-0.006676,0
3559,0.083062,-0.083062,2
3560,0.017233,0.017233,1
3561,0.001087,0.001087,5
3562,0.090203,-0.090203,1
3563,0.018475,0.018475,5
3564,0.034932,-0.034932,1
3565,0.072504,-0.072504,3
3566,0.030896,-0.030896,1
3567,0.107902,-0.107902,2
3568,0.034311,-0.034311,1
3569,0.103245,-0.103245,2
3570,0.003260,0.003260,0
3571,0.017233,0.017233,2
3572,0.061326,0.061326,4
3573,0.042074,0.042074,1
3574,0.057910,-0.057910,3
3575,0.007608,-0.007608,1
3576,0.038659,-0.038659,5
3577,0.013197,0.013197,2
3578,0.041764,-0.041764,4
3579,0.031206,-0.031206,2
3580,0.061015,-0.061015,1
3581,0.039901,0.039901,4
3582,0.095793,0.095793,4
3583,0.092687,0.092687,3
3584,0.096414,0.096414,0
3585,0.070020,-0.070020,1
3586,0.043937,0.043937,1
3587,0.024065,0.024065,3
3588,0.021270,-0.021270,1
3589,0.065984,-0.065984,1
3590,0.003881,-0.003881,4
3591,0.001397,0.001397,2
3592,0.015991,-0.015991,1
3593,0.030275,-0.030275,3
3594,0.043316,-0.043316,3
3595,0.001397,0.001397,1
3596,0.138643,0.138643,1
3597,0.060084,0.060084,1
3598,0.064120,-0.064120,3
3599,0.011334,-0.011334,1
3600,0.006676,0.006676,1
3601,0.015370,-0.015370,1
3602,0.051700,-0.051700,2
3603,0.061636,-0.061636,3
3604,0.034622,0.034622,2
3605,0.004192,0.004192,1
3606,0.088030,0.088030,3
3607,0.047042,-0.047042,0
3608,0.006055,-0.006055,0
3609,0.069710,-0.069710,5
3610,0.175283,0.175283,1
3611,0.070641,-0.070641,1
3612,0.042695,-0.042695,2
3613,0.003260,0.003260,1
3614,0.048284,-0.048284,1
3615,0.023133,-0.023133,1
3616,0.038659,-0.038659,2
3617,0.050769,0.050769,0
3618,0.027170,0.027170,0
3619,0.074367,0.074367,2
3620,0.086477,0.086477,4
3621,0.008539,0.008539,1
3622,0.052321,0.052321,2
3623,0.053874,0.053874,3
3624,0.096724,-0.096724,6
3625,0.076851,0.076851,2
3626,0.089272,0.089272,1
3627,0.069089,0.069089,2
3628,0.010402,-0.010402,1
3629,0.084614,0.084614,0
3630,0.014439,-0.014439,2
3631,0.059773,0.059773,2
3632,0.026859,-0.026859,3
3633,0.059152,0.059152,1
3634,0.010402,-0.010402,5
3635,0.015681,-0.015681,3
3636,0.015991,0.015991,2
3637,0.059152,0.059152,1
3638,0.066915,0.066915,4
3639,0.037727,0.037727,5
3640,0.033069,0.033069,4
3641,0.101071,-0.101071,2
3642,0.094551,-0.094551,1
3643,0.018165,-0.018165,2
3644,0.050147,-0.050147,1
3645,0.103866,0.103866,7
3646,0.173110,-0.173110,4
3647,0.064431,-0.064431,1
3648,0.024065,0.024065,2
3649,0.091756,-0.091756,3
3650,0.028412,-0.028412,0
3651,0.052942,-0.052942,2
3652,0.111939,-0.111939,2
3653,0.040832,0.040832,3
3654,0.031517,0.031517,2
3655,0.129328,0.129328,1
3656,0.024065,0.024065,1
3657,0.009781,0.009781,2
3658,0.052321,-0.052321,0
3659,0.083372,0.083372,2
3660,0.021270,-0.021270,1
3661,0.017233,-0.017233,0
3662,0.066605,-0.066605,1
3663,0.024996,0.024996,1
3664,0.104176,-0.104176,2
3665,0.051390,-0.051390,2
3666,0.009471,-0.009471,1
3667,0.064431,0.064431,2
3668,0.006986,0.006986,2
3669,0.022202,0.022202,2
3670,0.011955,-0.011955,5
3671,0.069089,0.069089,1
3672,0.034311,-0.034311,2
3673,0.029654,0.029654,2
3674,0.009781,0.009781,2
3675,0.004502,-0.004502,1
3676,0.014128,0.014128,0
3677,0.072815,0.072815,1
3678,0.015370,0.015370,2
3679,0.112871,-0.112871,0
3680,0.083683,-0.083683,2
3681,0.064431,0.064431,2
3682,0.074678,-0.074678,2
3683,0.030585,0.030585,2
3684,0.012886,-0.012886,2
3685,0.005123,-0.005123,2
3686,0.055426,0.055426,2
3687,0.002329,-0.002329,2
3688,0.100761,-0.100761,0
3689,0.073125,-0.073125,2
3690,0.067226,0.067226,2
3691,0.043316,0.043316,1
3692,0.005434,0.005434,2
3693,0.051079,-0.051079,3
3694,0.048595,-0.048595,1
3695,0.080267,0.080267,5
3696,0.005744,0.005744,0
3697,0.133675,-0.133675,1
3698,0.019717,-0.019717,2
3699,0.072504,-0.072504,0
3700,0.033690,0.033690,0
3701,0.023133,-0.023133,1
3702,0.005434,0.005434,2
3703,0.026859,-0.026859,2
3704,0.009781,0.009781,0
3705,0.041764,0.041764,2
3706,0.131191,-0.131191,0
3707,0.047353,-0.047353,0
3708,0.043937,-0.043937,4
3709,0.001397,-0.001397,1
3710,0.088961,0.088961,0
3711,0.012576,-0.012576,4
3712,0.004192,0.004192,0
3713,0.047663,-0.047663,3
3714,0.026859,-0.026859,2
3715,0.031206,0.031206,3
3716,0.033380,0.033380,0
3717,0.095172,-0.095172,1
3718,0.026549,-0.026549,1
3719,0.004813,-0.004813,2
3720,0.027170,0.027170,4
3721,0.113181,0.113181,0
3722,0.019407,0.019407,1
3723,0.007608,-0.007608,0
3724,0.018786,-0.018786,2
3725,0.049526,-0.049526,3
3726,0.053874,-0.053874,3
3727,0.021270,0.021270,3
3728,0.092377,-0.092377,4
3729,0.127154,0.127154,2
3730,0.029033,-0.029033,1
3731,0.001708,0.001708,0
3732,0.030275,-0.030275,4
3733,0.029033,-0.029033,0
3734,0.042074,-0.042074,1
3735,0.120633,0.120633,4
3736,0.012265,-0.012265,4
3737,0.151995,-0.151995,2
3738,0.098898,0.098898,3
3739,0.047974,-0.047974,2
3740,0.079957,-0.079957,1
3741,0.012576,-0.012576,3
3742,0.016612,0.016612,4
3743,0.023133,0.023133,1
3744,0.106350,0.106350,1
3745,0.192982,0.192982,2
3746,0.034932,-0.034932,0
3747,0.037106,-0.037106,1
3748,0.065673,0.065673,1
3749,0.061636,0.061636,0
3750,0.010092,0.010092,0
3751,0.095172,-0.095172,1
3752,0.000155,-0.000155,2
3753,0.052942,0.052942,0
3754,0.106660,0.106660,3
3755,0.078404,0.078404,0
3756,0.071573,0.071573,4
3757,0.054184,0.054184,2
3758,0.023444,0.023444,4
3759,0.014128,-0.014128,1
3760,0.081199,0.081199,2
3761,0.105418,-0.105418,1
3762,0.006986,-0.006986,2
3763,0.002639,-0.002639,0
3764,0.034932,-0.034932,1
3765,0.086788,0.086788,2
3766,0.069710,0.069710,0
3767,0.035553,0.035553,1
3768,0.028101,-0.028101,1
3769,0.116907,-0.116907,1
3770,0.013197,-0.013197,3
3771,0.006986,-0.006986,0
3772,0.090514,-0.090514,3
3773,0.069399,0.069399,2
3774,0.127154,0.127154,2
3775,0.051079,-0.051079,1
3776,0.002018,0.002018,2
3777,0.065052,-0.065052,0
3778,0.008539,0.008539,1
3779,0.047042,0.047042,4
3780,0.016923,0.016923,1
3781,0.001087,-0.001087,1
3782,0.020338,0.020338,0
3783,0.069089,-0.069089,2
3784,0.007918,0.007918,1
3785,0.011334,0.011334,1
3786,0.024065,-0.024065,3
3787,0.071262,0.071262,2
3788,0.050769,0.050769,3
3789,0.075299,0.075299,1
3790,0.027480,-0.027480,0
3791,0.002329,-0.002329,3
3792,0.025617,0.025617,1
3793,0.054805,0.054805,4
3794,0.050458,-0.050458,2
3795,0.023444,0.023444,2
3796,0.029343,0.029343,2
3797,0.077783,-0.077783,2
3798,0.084614,-0.084614,3
3799,0.012265,-0.012265,1
3800,0.129017,-0.129017,2
3801,0.006365,-0.006365,1
3802,0.006676,-0.006676,2
3803,0.013197,-0.013197,2
3804,0.009160,-0.009160,0
3805,0.010402,-0.010402,0
3806,0.080267,-0.080267,2
3807,0.083062,0.083062,4
3808,0.057289,-0.057289,1
3809,0.099519,0.099519,4
3810,0.034932,0.034932,0
3811,0.118460,0.118460,1
3812,0.009160,-0.009160,3
3813,0.021580,-0.021580,2
3814,0.068468,-0.068468,0
3815,0.004192,-0.004192,3
3816,0.018165,0.018165,2
3817,0.061636,0.061636,4
3818,0.014128,-0.014128,0
3819,0.021580,0.021580,3
3820,0.032759,0.032759,1
3821,0.190498,-0.190498,3
3822,0.087098,0.087098,1
3823,0.041143,-0.041143,1
3824,0.041143,-0.041143,4
3825,0.007918,-0.007918,1
3826,0.063810,-0.063810,3
3827,0.018165,0.018165,2
3828,0.017544,-0.017544,0
3829,0.039901,-0.039901,2
3830,0.048905,-0.048905,1
3831,0.047974,-0.047974,3
3832,0.006676,0.006676,2
3833,0.013818,0.013818,1
3834,0.070952,0.070952,8
3835,0.076230,0.076230,1
3836,0.010092,-0.010092,4
3837,0.099208,-0.099208,2
3838,0.025928,-0.025928,2
3839,0.040522,-0.040522,1
3840,0.064120,-0.064120,5
3841,0.182425,-0.182425,2
3842,0.007608,-0.007608,5
3843,0.117528,-0.117528,2
3844,0.033069,-0.033069,2
3845,0.017544,-0.017544,3
3846,0.166589,0.166589,0
3847,0.066294,0.066294,3
3848,0.078714,-0.078714,1
3849,0.008850,-0.008850,1
3850,0.037417,-0.037417,1
3851,0.159447,-0.159447,2
3852,0.051079,-0.051079,3
3853,0.010092,0.010092,0
3854,0.001708,-0.001708,0
3855,0.023444,-0.023444,1
3856,0.049837,-0.049837,2
3857,0.074678,-0.074678,2
3858,0.048595,-0.048595,1
3859,0.047663,0.047663,4
3860,0.042074,0.042074,3
3861,0.001087,0.001087,1
3862,0.012576,-0.012576,0
3863,0.146406,-0.146406,4
3864,0.037106,-0.037106,2
3865,0.030896,0.030896,0
3866,0.020959,-0.020959,4
3867,0.130880,-0.130880,1
3868,0.092687,-0.092687,4
3869,0.109455,-0.109455,1
3870,0.056668,-0.056668,1
3871,0.059463,-0.059463,3
3872,0.073125,0.073125,1
3873,0.117839,-0.117839,2
3874,0.039901,-0.039901,2
3875,0.027791,0.027791,4
3876,0.080267,-0.080267,3
3877,0.121565,-0.121565,2
3878,0.075299,-0.075299,7
3879,0.031206,0.031206,2
3880,0.024065,0.024065,2
3881,0.121875,-0.121875,4
3882,0.055737,-0.055737,2
3883,0.053253,-0.053253,2
3884,0.052011,-0.052011,4
3885,0.004502,0.004502,2
3886,0.031517,-0.031517,0
3887,0.016923,-0.016923,2
3888,0.003260,0.003260,3
3889,0.078093,0.078093,1
3890,0.035243,0.035243,2
3891,0.069399,-0.069399,2
3892,0.005123,0.005123,2
3893,0.069089,-0.069089,0
3894,0.022823,-0.022823,2
3895,0.049216,-0.049216,2
3896,0.062257,-0.062257,1
3897,0.051079,0.051079,4
3898,0.072504,0.072504,2
3899,0.077162,0.077162,1
3900,0.139264,-0.139264,3
3901,0.005434,-0.005434,2
3902,0.054805,0.054805,3
3903,0.094240,0.094240,2
3904,0.069399,0.069399,5
3905,0.016923,0.016923,2
3906,0.040832,-0.040832,1
3907,0.025307,0.025307,2
3908,0.094551,0.094551,1
3909,0.015991,0.015991,1
3910,0.065052,-0.065052,3
3911,0.063499,-0.063499,1
3912,0.034622,-0.034622,2
3913,0.032448,0.032448,4
3914,0.053563,-0.053563,2
3915,0.074678,-0.074678,1
3916,0.074988,0.074988,4
3917,0.001708,0.001708,4
3918,0.012576,-0.012576,2
3919,0.084614,-0.084614,2
3920,0.033690,0.033690,0
3921,0.151063,-0.151063,3
3922,0.078093,0.078093,1
3923,0.094551,0.094551,1
3924,0.067226,-0.067226,3
3925,0.000155,0.000155,4
3926,0.067536,-0.067536,0
3927,0.044558,-0.044558,3
3928,0.018475,0.018475,1
3929,0.029343,-0.029343,3
3930,0.084925,0.084925,3
3931,0.013197,-0.013197,2
3932,0.083062,-0.083062,2
3933,0.013507,0.013507,2
3934,0.055426,-0.055426,1
3935,0.051700,-0.051700,1
3936,0.071883,-0.071883,2
3937,0.045800,0.045800,3
3938,0.079025,-0.079025,4
3939,0.024375,0.024375,2
3940,0.021891,-0.021891,2
3941,0.039280,-0.039280,1
3942,0.095172,0.095172,5
3943,0.012265,0.012265,1
3944,0.146095,-0.146095,3
3945,0.044558,-0.044558,2
3946,0.108834,0.108834,2
3947,0.003881,-0.003881,2
3948,0.084925,-0.084925,1
3949,0.044869,0.044869,1
3950,0.013197,0.013197,3
3951,0.036175,-0.036175,2
3952,0.024686,-0.024686,1
3953,0.015060,0.015060,4
3954,0.066294,0.066294,0
3955,0.059463,-0.059463,2
3956,0.034622,-0.034622,0
3957,0.017544,0.017544,3
3958,0.002639,-0.002639,7
3959,0.005744,-0.005744,2
3960,0.022823,-0.022823,4
3961,0.036796,-0.036796,0
3962,0.014439,0.014439,4
3963,0.065052,-0.065052,3
3964,0.072504,-0.072504,2
3965,0.057289,-0.057289,2
3966,0.015991,0.015991,2
3967,0.082751,0.082751,2
3968,0.043937,0.043937,5
3969,0.018165,0.018165,3
3970,0.049216,0.049216,3
3971,0.067847,-0.067847,0
3972,0.063810,-0.063810,2
3973,0.082441,0.082441,5
3974,0.073746,-0.073746,0
3975,0.018475,0.018475,0
3976,0.115355,0.115355,5
3977,0.003260,-0.003260,2
3978,0.159137,0.159137,3
3979,0.012265,-0.012265,1
3980,0.028722,0.028722,3
3981,0.013818,-0.013818,2
3982,0.088030,0.088030,0
3983,0.000466,0.000466,1
3984,0.003571,0.003571,2
3985,0.085235,0.085235,3
3986,0.000466,-0.000466,2
3987,0.004192,-0.004192,3
3988,0.001397,-0.001397,2
3989,0.084304,0.084304,5
3990,0.049526,0.049526,1
3991,0.021580,-0.021580,3
3992,0.097966,-0.097966,1
3993,0.008229,-0.008229,0
3994,0.021891,-0.021891,3
3995,0.020649,-0.020649,0
3996,0.017233,-0.017233,7
3997,0.012886,0.012886,1
3998,0.044248,0.044248,2
3999,0.008539,-0.008539,0
4000,0.000466,0.000466,4
4001,0.113802,-0.113802,1
4002,0.012265,-0.012265,0
4003,0.036485,-0.036485,5
4004,0.026549,0.026549,1
4005,0.079646,0.079646,2
4006,0.067226,0.067226,3
4007,0.011023,0.011023,1
4008,0.088651,-0.088651,1
4009,0.000776,0.000776,3
4010,0.083372,-0.083372,2
4011,0.033690,-0.033690,1
4012,0.005434,0.005434,2
4013,0.015681,0.015681,2
4014,0.008229,-0.008229,0
4015,0.064431,-0.064431,1
4016,0.038038,-0.038038,4
4017,0.020028,-0.020028,0
4018,0.021270,-0.021270,1
4019,0.029343,-0.029343,3
4020,0.082751,0.082751,4
4021,0.000776,0.000776,3
4022,0.040522,-0.040522,5
4023,0.004813,-0.004813,0
4024,0.010713,-0.010713,2
4025,0.013197,-0.013197,3
4026,0.084614,0.084614,0
4027,0.042695,-0.042695,3
4028,0.035243,0.035243,2
4029,0.027170,0.027170,2
4030,0.084304,0.084304,2
4031,0.076851,0.076851,2
4032,0.049216,0.049216,0
4033,0.092687,0.092687,2
4034,0.044869,-0.044869,2
4035,0.012886,0.012886,5
4036,0.041764,-0.041764,2
4037,0.066915,0.066915,2
4038,0.044558,0.044558,2
4039,0.010402,-0.010402,2
4040,0.057600,-0.057600,0
4041,0.023754,0.023754,3
4042,0.023444,-0.023444,0
4043,0.045179,-0.045179,1
4044,0.022823,-0.022823,0
4045,0.030585,-0.030585,2
4046,0.014439,-0.014439,1
4047,0.040832,0.040832,0
4048,0.020649,0.020649,1
4049,0.098587,0.098587,1
4050,0.013197,-0.013197,2
4051,0.055426,0.055426,4
4052,0.144232,0.144232,4
4053,0.006676,-0.006676,2
4054,0.059773,-0.059773,3
4055,0.080888,-0.080888,1
4056,0.034622,-0.034622,0
4057,0.143611,0.143611,2
4058,0.000776,-0.000776,0
4059,0.121875,-0.121875,0
4060,0.000155,-0.000155,2
4061,0.015060,0.015060,1
4062,0.088961,-0.088961,2
4063,0.026238,0.026238,5
4064,0.037727,-0.037727,3
4065,0.001397,-0.001397,1
4066,0.156653,0.156653,2
4067,0.106039,0.106039,3
4068,0.008229,-0.008229,3
4069,0.058221,-0.058221,2
4070,0.100450,0.100450,2
4071,0.031206,-0.031206,0
4072,0.019717,-0.019717,2
4073,0.083062,-0.083062,0
4074,0.003881,0.003881,2
4075,0.059152,-0.059152,1
4076,0.113181,0.113181,1
4077,0.028412,0.028412,4
4078,0.045179,-0.045179,2
4079,0.017233,0.017233,3
4080,0.061636,-0.061636,1
4081,0.020028,0.020028,3
4082,0.039901,0.039901,4
4083,0.008850,-0.008850,5
4084,0.005123,0.005123,1
4085,0.011644,-0.011644,1
4086,0.021580,0.021580,1
4087,0.015681,-0.015681,1
4088,0.053563,0.053563,5
4089,0.000466,0.000466,1
4090,0.029033,0.029033,2
4091,0.087719,-0.087719,1
4092,0.030585,0.030585,2
4093,0.006055,0.006055,2
4094,0.078093,-0.078093,4
4095,0.105418,0.105418,4
4096,0.039901,-0.039901,0
4097,0.028722,-0.028722,3
4098,0.032138,-0.032138,0
4099,0.053563,-0.053563,2
4100,0.043937,-0.043937,4
4101,0.018786,0.018786,4
4102,0.013197,0.013197,1
4103,0.161310,-0.161310,5
4104,0.040522,0.040522,0
4105,0.048284,-0.048284,2
4106,0.031517,0.031517,4
4107,0.024065,0.024065,1
4108,0.051390,0.051390,2
4109,0.060705,-0.060705,0
4110,0.061015,0.061015,2
4111,0.065984,0.065984,0
4112,0.014749,0.014749,1
4113,0.006986,-0.006986,3
4114,0.015681,0.015681,3
4115,0.054495,0.054495,1
4116,0.124670,-0.124670,2
4117,0.031827,-0.031827,3
4118,0.027170,0.027170,1
4119,0.019096,-0.019096,1
4120,0.053253,-0.053253,1
4121,0.002950,0.002950,3
4122,0.100761,-0.100761,1
4123,0.031827,0.031827,3
4124,0.116907,0.116907,2
4125,0.145164,0.145164,2
4126,0.057600,0.057600,3
4127,0.153858,0.153858,5
4128,0.073436,0.073436,1
4129,0.061947,-0.061947,0
4130,0.052942,0.052942,3
4131,0.006055,-0.006055,2
4132,0.072194,-0.072194,6
4133,0.060394,0.060394,1
4134,0.023133,0.023133,3
4135,0.007297,-0.007297,1
4136,0.007918,0.007918,2
4137,0.041143,0.041143,3
4138,0.079336,-0.079336,3
4139,0.100450,0.100450,2
4140,0.005434,-0.005434,5
4141,0.048595,-0.048595,1
4142,0.071262,-0.071262,3
4143,0.061947,0.061947,1
4144,0.081509,-0.081509,0
4145,0.031827,0.031827,0
4146,0.038969,0.038969,0
4147,0.062878,0.062878,3
4148,0.134917,-0.134917,2
4149,0.072504,-0.072504,3
4150,0.022512,-0.022512,2
4151,0.036175,-0.036175,4
4152,0.129949,0.129949,2
4153,0.051390,0.051390,2
4154,0.004502,-0.004502,3
4155,0.073746,-0.073746,3
4156,0.035243,-0.035243,1
4157,0.049837,0.049837,2
4158,0.049526,0.049526,4
4159,0.045490,-0.045490,3
4160,0.016612,-0.016612,1
4161,0.032448,-0.032448,3
4162,0.058842,0.058842,1
4163,0.007297,-0.007297,2
4164,0.058842,-0.058842,3
4165,0.009471,-0.009471,0
4166,0.147958,0.147958,0
4167,0.010713,0.010713,3
4168,0.072194,-0.072194,2
4169,0.138954,0.138954,4
4170,0.053563,-0.053563,3
4171,0.029964,0.029964,1
4172,0.135848,0.135848,4
4173,0.022512,-0.022512,1
4174,0.056979,0.056979,1
4175,0.026859,0.026859,2
4176,0.085546,0.085546,2
4177,0.018786,0.018786,0
4178,0.027791,-0.027791,2
4179,0.021891,0.021891,3
4180,0.036796,0.036796,3
4181,0.002639,-0.002639,1
4182,0.152616,0.152616,3
4183,0.114734,0.114734,4
4184,0.011334,-0.011334,2
4185,0.016923,-0.016923,2
4186,0.047663,0.047663,0
4187,0.080267,-0.080267,2
4188,0.082441,-0.082441,1
4189,0.074057,-0.074057,3
4190,0.045490,0.045490,1
4191,0.091445,-0.091445,1
4192,0.100450,0.100450,5
4193,0.032448,-0.032448,1
4194,0.124670,0.124670,4
4195,0.083062,0.083062,0
4196,0.086167,-0.086167,1
4197,0.009160,-0.009160,2
4198,0.008539,-0.008539,3
4199,0.042385,0.042385,5
4200,0.106660,0.106660,2
4201,0.026238,0.026238,4
4202,0.018786,0.018786,3
4203,0.031517,-0.031517,2
4204,0.041453,-0.041453,2
4205,0.009160,-0.009160,1
4206,0.023754,0.023754,2
4207,0.041764,0.041764,6
4208,0.039280,-0.039280,5
4209,0.028412,-0.028412,2
4210,0.070952,-0.070952,2
4211,0.075920,-0.075920,1
4212,0.023754,0.023754,3
4213,0.011955,-0.011955,0
4214,0.033380,0.033380,2
4215,0.087719,-0.087719,2
4216,0.093930,-0.093930,2
4217,0.041764,-0.041764,0
4218,0.068157,0.068157,0
4219,0.017544,0.017544,0
4220,0.039280,-0.039280,0
4221,0.037727,-0.037727,1
4222,0.085546,0.085546,0
4223,0.075920,-0.075920,1
4224,0.000466,-0.000466,4
4225,0.044558,0.044558,4
4226,0.031827,0.031827,3
4227,0.067536,-0.067536,2
4228,0.112560,-0.112560,1
4229,0.013197,-0.013197,3
4230,0.016923,0.016923,2
4231,0.024375,0.024375,3
4232,0.036175,-0.036175,1
4233,0.049837,-0.049837,3
4234,0.042695,0.042695,2
4235,0.109766,0.109766,3
4236,0.079646,-0.079646,4
4237,0.057289,0.057289,0
4238,0.037417,0.037417,0
4239,0.058842,0.058842,3
4240,0.044869,-0.044869,3
4241,0.023754,-0.023754,1
4242,0.022823,0.022823,5
4243,0.088651,-0.088651,4
4244,0.017854,-0.017854,4
4245,0.024065,-0.024065,6
4246,0.022512,0.022512,2
4247,0.075299,0.075299,1
4248,0.017233,-0.017233,1
4249,0.015060,0.015060,5
4250,0.023754,0.023754,2
4251,0.014439,0.014439,3
4252,0.044558,-0.044558,2
4253,0.110697,-0.110697,0
4254,0.041764,-0.041764,2
4255,0.025928,-0.025928,2
4256,0.003881,-0.003881,0
4257,0.100450,-0.100450,2
4258,0.070020,-0.070020,0
4259,0.034622,0.034622,1
4260,0.007608,0.007608,3
4261,0.094551,-0.094551,3
4262,0.019407,-0.019407,1
4263,0.092377,-0.092377,0
4264,0.037727,-0.037727,2
4265,0.059773,0.059773,1
4266,0.038038,0.038038,2
4267,0.002639,0.002639,2
4268,0.091756,-0.091756,2
4269,0.015681,-0.015681,4
4270,0.050769,0.050769,1
4271,0.053253,0.053253,2
4272,0.015681,0.015681,2
4273,0.036796,-0.036796,3
4274,0.082751,0.082751,1
4275,0.060705,-0.060705,3
4276,0.001708,-0.001708,2
4277,0.045490,0.045490,0
4278,0.160068,-0.160068,5
4279,0.102313,-0.102313,2
4280,0.018786,0.018786,2
4281,0.003881,0.003881,2
4282,0.097966,-0.097966,3
4283,0.089272,-0.089272,1
4284,0.072194,-0.072194,2
4285,0.162552,0.162552,3
4286,0.004192,-0.004192,2
4287,0.071262,0.071262,2
4288,0.015991,-0.015991,2
4289,0.168452,0.168452,3
4290,0.010402,0.010402,1
4291,0.079957,-0.079957,4
4292,0.065363,0.065363,2
4293,0.031206,0.031206,5
4294,0.060084,0.060084,3
4295,0.019096,0.019096,2
4296,0.039280,0.039280,1
4297,0.094240,0.094240,1
4298,0.097035,-0.097035,2
4299,0.057910,0.057910,3
4300,0.129328,0.129328,3
4301,0.052321,-0.052321,1
4302,0.064120,-0.064120,2
4303,0.007297,-0.007297,4
4304,0.064120,-0.064120,2
4305,0.051700,0.051700,2
4306,0.020649,-0.020649,0
4307,0.034932,-0.034932,0
4308,0.010402,-0.010402,2
4309,0.130259,0.130259,2
4310,0.068157,0.068157,1
