surah	verse	surah_name_translit	source	peak_keyword_context	char_pos	confidence	snippet_verbatim
78	16	al-Naba	biqai-nazm-al-durar	المقصود	9392988	MEDIUM	نخرج الموتى} [الأعراف: 57] وقال تعالى منبها على ما ذكرناه {ألم نجعل الأرض مهادا} [النبأ: 6] إلى قوله: {وجنات ألفافا} [النبأ: 16] فهذه المصنوعات المقصود بها الاعتبار كما قدم، ثم قال تعالى: {إن يوم الفصل كان ميقاتا} [النبأ: 17] أي موعد
78	17	al-Naba	biqai-nazm-al-durar	المقصود	9393089	MEDIUM	له: {وجنات ألفافا} [النبأ: 16] فهذه المصنوعات المقصود بها الاعتبار كما قدم، ثم قال تعالى: {إن يوم الفصل كان ميقاتا} [النبأ: 17] أي موعدا لجزائكم لو اعتبرتم بما ذكر لكم لعلمتم منه وقوعه وكونه ليقع جزاؤكم على ما سلف منكم «فويل يومئذ للم
79	26	al-Naziat	biqai-nazm-al-durar	المقصود	9451039	MEDIUM	خفيف كما هي عادة العقلاء. # PageV21P252 # وقال الإمام أبو جعفر بن الزبير: لما قال سبحانه {إن في ذلك لعبرة لمن يخشى} [النازعات: 26] وقال بعد {إنما أنت منذر من يخشاها} [النازعات: 45] افتتحت هذه السورة الأخرى بمثال يكشف عن المقصود من حال
79	45	al-Naziat	biqai-nazm-al-durar	مقصود	9447218	MEDIUM	و الموفق للصواب وإليه المرجع والمآب. # PageV21P248 # سورة عبس # وتسمى الصاخة. # مقصودها شرح) إنما أنت منذر من يخشاها) [النازعات: 45] بأن المراد الأعظم تزكية القابل للخشية بالتخويف بالقيامة التي قام الدليل على القدرة عليها بابتداء الخل
80	24	Abasa	biqai-nazm-al-durar	غاية	252523	MEDIUM	تعظيم {لن نصبر} أي طويلا {على طعام} قال الحرالي: الطعام ما يقوت المتطعم ويصير جزاء منه {فلينظر الإنسان إلى طعامه *} [عبس: 24] الآية - انتهى. {واحد} أي لا يتبدل وإن كان متعددا # PageV01P412 # وإن كان شريفا لا تعب فيه {فادع لنا} قال الح
81	14	al-Takwir	biqai-nazm-al-durar	مقصود	9550865	MEDIUM	كان العرض لا بد فيه من شهود ومشهود عليهم وجدال على عهود، قال منكرا للإبهام للتعظيم والتعميم مثل {علمت نفس ما أحضرت} [التكوير: 14] : {وشاهد} أي كريم من الأولياء {ومشهود *} أي في نفسه من الأعيان والآثار الهائلة، أو عليه فإنه يوم تشهده ج
82	8	al-Infitar	biqai-nazm-al-durar	غاية	9501507	MEDIUM	ماؤه في كل عرق وعصب منها، فلما كان اليوم السابع أحضر الله له كل عرق بينه وبين آدم، ثم قرأ {في أي صورة ما شاء ركبك} [الانفطار: 8] » فتحرر بهذا الإنسان رقيق رقا لازما، ومن خلع ربقة ذلك الرق اللازم وكل إلى نفسه فهلك. # PageV21P304 # ولم
83	34	al-Mutaffifin	biqai-nazm-al-durar	غاية	9276666	MEDIUM	لهم أولياؤهم توبيخا # PageV21P072 # وتعنيفا وشماتة وتقريعا تصديقا لقوله تعالى {فاليوم الذين آمنوا من الكفار يضحكون} [المطففين: 34] الآية، ولتكون حكاية ذلك موعظة للسامعين وذكرى للذاكرين: {ما} هي محتملة للتوبيخ والتعجيب {سلككم} أي أدخلك
84	8	al-Inshiqaq	biqai-nazm-al-durar	المقصود	9537872	MEDIUM	هلك «والثاني» من نوقش الحساب عذب «قالت عائشة رضي الله عنها: فقلت: يا رسول الله! أليس الله يقول {فأما من أوتي كتابه} [الانشقاق: 8] الآية، فقال: صلى الله عليه وسلم: إنما ذلك العرض» فإن كان اللفظ الأول هو الذي سمعته فالإشكال فيه واضح،
85	12	al-Buruj	biqai-nazm-al-durar	غاية	6163111	MEDIUM	ر ولا جلوس، وإذا ذكر بطشه سبحانه وأخذه لأعدائه في نحو قوله تعالى: {يد الله فوق أيديهم} [الفتح: 10] {إن بطش ربك لشديد} [البروج: 12] مثلناه بما لو قهر # PageV15P077 # سلطان أعدائه بحزمه وصحة تدبيره وكثرة جنوده فقلنا «محق سيفه أعداءه» فأ
88	21	al-Ghashiya	biqai-nazm-al-durar	المقصود	9627067	MEDIUM	مقسم به، أوضح تلك القدرة بأمر العذاب الأدنى - للأمم الماضية، فقال مخاطبا لمن قال له في آخر تلك {فذكر إنما أنت مذكر} [الغاشية: 21] تسلية له صلى الله عليه وسلم وإشعارا بأنه لا يتدبره حق تدبره غيره، وتهديدا لمن كذب من قومه: {ألم تر} أي ت
92	1	al-Layl	biqai-nazm-al-durar	المقصود	9700949	MEDIUM	تاح هذه السورة ومناسبة ذلك المقصود ولذلك السورة قبلها برفع القسم في الأولى بقوله: {والليل إذا # PageV22P104 # يغشى} [الليل: 1] تنبيها على إبهام الأمر في السلوك على المكلفين وغيبة حكم العواقب، وليناسب هذا حال المتذكر بالآيات وما يلحقه
93	5	al-Duha	biqai-nazm-al-durar	غاية	9752648	MEDIUM	يما أوضحت السورتان قبل من حال نبينا المصطفى صلى الله عليه وسلم وجليل وعده الكريم له في قوله {ولسوف يعطيك ربك فترضى} [الضحى: 5] وفضل حال ابتداء {ألم نشرح} على تقدم سؤال {رب اشرح} [طه: 25] إلى ما أشارت إليه آي السورتين من خصائصه الجلي
93	7	al-Duha	biqai-nazm-al-durar	مقصود	21599	MEDIUM	ه من بدء الملك إلى ختم الحمد، وبما لعبده مصورة تأديه من براءته من الضلال إلى هدى الصراط المستقيم، {ووجدك ضالا فهدى} [الضحى: 7] وبما بينه وبينه قيام ذات الأمر والخلق فكان ذلك هو القرآن # PageV01P049 # العظيم الجامع لما حواه القرآن المط
96	1	al-Alaq	biqai-nazm-al-durar	غاية	1037604	MEDIUM	على النبي صلى الله عليه وسلم هو في الشكاية وهي آخر آية أنزلت على النبي صلى الله عليه وسلم في مقابلة {اقرأ باسم ربك} [العلق: 1] الذي هو أول منزل النبوة # PageV04P143 # و {يا أيها المدثر} [المدثر: 1] الذي هو أول منزل الرسالة فكان أول الأم
97	5	al-Qadr	biqai-nazm-al-durar	غاية	8795473	MEDIUM	ي حكم ما قبلها مقابل معنى «إلى» ، وقال أهل العربية: لا يجر بها إلى آخر أو متصل بالآخر نحو الفجر في {حتى مطلع الفجر} [القدر: 5] وحتى آخر الليل، ولا تقولوا: حتى نصف الليل، وما درى الأجلاف أنهم لو فعلوا ذلك # PageV20P087 # أتاح الله غيره
98	4	al-Bayyina	biqai-nazm-al-durar	غاية	5151994	MEDIUM	وكما قال تعالى {كان الناس أمة واحدة} [البقرة: 213] الآية {وما تفرق الذين أوتوا الكتاب إلا من بعد ما جاءتهم البينة} [البينة: 4] . # ولما كان كأنه قيل: فماذا يفعل بهم؟ قال ما هو غاية في الدلالة على باهر العظمة وتام القدرة ليكون أشد في
102	8	al-Takathur	biqai-nazm-al-durar	غرض	5057686	MEDIUM	معرضون} أي لا تمدن عينيك إلى ذلك فإني جعلته فتنة لمن ناله بغير حق، ونسأل عن قليل ذلك وكثيره {ولتسألن يومئذ عن النعيم} [التكاثر: 8] والأمر قريب {اقترب للناس حسابهم} وأيضا فإنه تعالى لما قال {وتنذر ms2961 به قوما لدا} [مريم: 97] وهم الش
114	2	al-Nas	biqai-nazm-al-durar	غاية	10546	MEDIUM	عرض، فلا يكون لأحد معه أمر ولا معنى للملك سوى هذا، ولما لم تفد إضافته إلى الناس هذا المعنى لم يكن خلاف في {ملك الناس} [الناس: 2] . فلما استجمع الأمر استحقاقا وتحبيبا وترغيبا وترهيبا كان من شأن كل ذي لب الإقبال إليه وقصر الهمم عليه فقا
